,Chr,Start,End,Amp_name.x,Color,Color2,L1_DNA_count,L2_DNA_count,L3_DNA_count,L4_DNA_count,L1_RNA_count,L2_RNA_count,L3_RNA_count,L4_RNA_count,DNA_count_mean,DNA_count_SD,RNA_count_mean,RNA_count_SD,Pass_DNA_count,L1_DNA_prop,L2_DNA_prop,L3_DNA_prop,L4_DNA_prop,L1_RNA_prop,L2_RNA_prop,L3_RNA_prop,L4_RNA_prop,DNA_prop_mean,DNA_prop_SD,RNA_prop_mean,RNA_prop_SD,Sign,L1_Activity,L2_Activity,L3_Activity,L4_Activity,Mean_act,Mean_act_SD,Maxi_counts,Maxi_prop,GC,GC_above_mean,Pass_prop_DNA_and_RNA,Mean_act_2,Perfect_In_silico_specificity,Amp_name2,At_least_1_specific_in_sil_prod,MeanRatio_MoM,MeanRatio,MeanRatio_sd,MSD,Amp_Full_Name,Pass_MeanRatio_SD,Passed_QC,Passed_QC_with_SD,Act_Rank_Clean,training,fit,lwr,upr,Residuals_Manual,Residuals_Z_scaled_to_lm,Pvalue,Amp_name.y,type,PhastBaseWise_min,PhastBaseWise_med,PhastBaseWise_max,method,PhastBaseWise_quantile75,PhastBaseWise_quantile90,PhastBaseWise_quantile95,ovlp_consEl_result_STAR408_all_ovlp_cons_element,ovlp_consEl_lod_bg_100,ovlp_consEl_lod_bg_1000,ovlp_consEl_lod_bg_3000,ovlp_consEl_lod_bg_50,ovlp_consEl_lod_bg_500,ovlp_consEl_lod_bg_5000,ovlp_consEl_all,ovlp_TF_fBrain,ovlp_TF_fHeart,ovlp_TF_fLung,ovlp_TF_K562,ovlp_TF_LHCN-M2,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_merged,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_ACC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_AMY,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_DLPFC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_HIPP,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_INS,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_ITC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_MDT,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_NAC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_OFC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PMC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PUT,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PVC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_STC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_VLPFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_merged,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_ACC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_AMY,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_DLPFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_HIPP,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_INS,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_ITC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_MDT,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_NAC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_OFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PMC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PUT,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PVC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_STC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_VLPFC
235,chr2,166142876,166143784,113_LD,STAR408,LD,57291,31735,42612,26251,38708,45166,54128,28533,39472.25,13687.3709522075,41633.75,10782.2807845403,TRUE,0.00344384054943719,0.00315069664090825,0.00296743488641604,0.00276573472545774,0.00278397313507998,0.0025033902212092,0.00327089156676304,0.00299259517803498,0.0030819267005548,0.000287979559071849,0.0028877125252718,0.000324700910154841,Negative,0.808391995830048,0.794551334681193,1.10226228778806,1.08202538388409,0.946807750545848,0.168117874164014,50471,0.00278031419445365,0.42,Above,TRUE,0.936982870083172,TRUE,113_LD,TRUE,0.936982870083172,0.946807750545848,0.168117874164014,0.778689876381835,113_SCN1A,TRUE,TRUE,TRUE,145,TRUE,-8.44753603145487,-8.55895474359717,-8.33611731931257,0.0116788744029517,0.0140810337804566,0.494382665903794,113_SCN1A,STAR408,0,0.0129764,0.824,PhastCons,0.0389291,0.220598,0.49277825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,chr2,166143876,166144775,114_LD,STAR408,LD,12496,11644,18806,16930,8175,29938,46999,8083,14969,3451.54284342524,23298.75,18850.538036088,TRUE,0.000751198689979694,0.00115609599140965,0.00130966014851868,0.00178373665384447,0.000588022536165076,0.00165937520386083,0.00284010241530165,0.000847835544236166,0.00125017287093812,0.000426635964708488,0.00148383392489093,0.00101279332262639,Positive,0.782778969144597,1.43532649208266,2.16857970253887,0.475314302931901,1.21549986667451,0.750956492903469,22083,0.00121652517574723,0.35,Below,TRUE,1.18690299508537,TRUE,114_LD,TRUE,1.18690299508537,1.21549986667451,0.750956492903469,0.464543373771039,114_SCN1A,TRUE,TRUE,TRUE,179,TRUE,-9.4846876286785,-9.63091740753478,-9.33845784982222,0.0882329742878678,0.106381098779829,0.45763999448039,114_SCN1A,STAR408,0,0,1,PhastCons,0.00787402,0.19685,0.599212399999999,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,chr2,166151801,166152715,115_LD,STAR408,LD,34930,8407,9172,9436,19910,10629,74558,5486,15486.25,12969.8428768432,27645.75,31839.3118055337,TRUE,0.0020997136464496,0.000834732082075767,0.000638778781430416,0.000994219053944259,0.00143201036173958,0.000589169926084393,0.0045054297017548,0.000575466802476972,0.00114186089097501,0.00065490450383034,0.00177551919801394,0.00186350565924148,Positive,0.682002693158167,0.705819194847857,7.05319248655349,0.578812888562117,2.25495681578041,3.19929867614205,10631,0.000585677217376589,0.35,Below,TRUE,1.55493476661405,TRUE,115_LD,TRUE,1.55493476661405,2.25495681578041,3.19929867614205,-0.944341860361642,115_SCN1A,FALSE,TRUE,FALSE,250,TRUE,-9.6217811922868,-9.77036532911353,-9.47319705546007,0.484237867380816,0.583837922483541,0.279664680811871,115_SCN1A,STAR408,0,0,0.807937,PhastCons,0,0.0525795200000001,0.327748,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,chr2,192983147,192984037,291_GWAS,STAR408,GWAS,5698,9263,6248,5419,41713,44023,68791,23618,6657,1771.14294548276,44536.25,18566.1003511777,TRUE,0.000342568723229117,0.000919714320688618,0.000435160645934664,0.00057101486408582,0.00300009443170132,0.00244003921222383,0.00415694309262619,0.00247711871837135,0.000567114638484555,0.000253097130141708,0.00301854886373067,0.000800854128547461,Positive,8.75764256416017,2.6530403597466,9.55266320946295,4.33809848774629,6.325361155279,3.35492793444697,9422,0.000519077917545109,0.36,Below,TRUE,5.32264318162699,TRUE,291_GWAS,TRUE,5.32264318162699,6.325361155279,3.35492793444697,2.97043322083203,291_SCZ,TRUE,TRUE,TRUE,298,FALSE,-10.7273465086461,-10.9152586040903,-10.5394344132019,2.35541737941373,2.83988940562772,0.00225645883877205,291_SZ108,STAR408,0,0,1,PhastCons,0.311024,0.992126,1,6,2,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,chr2,193119461,193120365,292_GWAS,STAR408,GWAS,26265,4002,2961,4209,5010,16473,425,3840,9359.25,11283.7226237621,6437,6967.69158330074,TRUE,0.00157885770913072,0.000397411099494445,0.000206264335615054,0.0004435373759781,0.000360393949207827,0.00091307482241903,2.57422048706064e-05,0.00040283724955605,0.00065651763005458,0.000623414263934029,0.000425512056513379,0.000366191161257643,Negative,0.22826246287023,2.29755742499535,0.124802015791273,0.908237436963916,0.889714835155193,1.00082877432894,4794,0.000264138662276218,0.33,Below,TRUE,0.648135003591607,TRUE,292_GWAS,TRUE,0.648135003591607,0.889714835155193,1.00082877432894,-0.111113939173743,292_SCZ,FALSE,TRUE,FALSE,130,TRUE,-10.3654031544058,-10.5553889973231,-10.1754173114885,-0.833109215146289,-1.00446657755988,0.157576886611254,292_SZ108,STAR408,0,0,0.68,PhastCons,0,0.0107087,0.0580944549999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,chr2,199299072,199299987,294_GWAS,STAR408,GWAS,73181,31342,33912,33438,74337,92562,58796,20107,42968.25,20172.7644837456,61450.5,30823.7931745375,TRUE,0.00439899356086212,0.0031116802626666,0.00236159433278641,0.00352290886349921,0.00534643093119367,0.00513032322372057,0.00355296812154236,0.00210889128197685,0.00334879425495358,0.000849317610537018,0.00403465338960836,0.00151237485395787,Positive,1.21537593934233,1.64873084335602,1.504478594065,0.598622151094235,1.2418018819644,0.465105268136481,58733,0.00323543695310352,0.36,Below,TRUE,1.20480778526189,TRUE,294_GWAS,TRUE,1.20480778526189,1.2418018819644,0.465105268136481,0.776696613827915,294_SCZ,TRUE,TRUE,TRUE,181,TRUE,-8.04092949261017,-8.203790849364,-7.87806813585634,0.0875899472325781,0.10560581124998,0.457947556913943,294_SZ108,STAR408,0,0,1,PhastCons,0,0.0629921,0.5377952,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,chr2,224526121,224527035,296_GWAS,STAR408,GWAS,6105,7904,12112,9020,123,160,69,56,8785.25,2522.08344760174,102,48.3390801181266,TRUE,0.000367033624151077,0.000784795089059103,0.000843511106450085,0.000950392082826233,8.91815001033139e-06,8.92345795856888e-06,4.22993976747054e-06,5.97805863699424e-06,0.000736432975621624,0.000255629289232481,7.01240159334126e-06,2.31631694893063e-06,Negative,0.0242979101191572,0.0113704304256889,0.00501468176900745,0.00629009726092936,0.0117432798936957,0.00880849950093141,15226,0.000838798625751817,0.4,Below,FALSE,0.00952211786472772,TRUE,296_GWAS,TRUE,0.00952211786472772,0.0117432798936957,0.00880849950093141,0.00293478039276432,296_SCZ,TRUE,FALSE,FALSE,NA,FALSE,-10.5194350347528,-10.6860321952676,-10.352837874238,-6.60222491438219,-7.96019794699492,8.58821343003279e-16,296_SZ108,STAR408,0,0,0.994,PhastCons,0,0.0234803,0.0782677,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,chr2,232727342,232728260,297_GWAS,STAR408,GWAS,22151,3697,7850,4306,247,169,46,14533,9501,8629.84630994859,3748.75,7189.97609523147,TRUE,0.0013315638457574,0.00036713121307281,0.00054671887201681,0.000453756645685909,1.78363000206628e-05,9.42228480097335e-06,2.84010241530165e-06,0.00152430007421183,0.000674792644133231,0.000443945856743338,0.000388599690362192,0.000757158463835863,Negative,0.0133950017323559,0.0256646247049137,0.00519481320413305,3.35928980589951,0.850886061385228,1.67229031842546,3928,0.000216433952884934,0.41,Below,TRUE,0.57588015183738,TRUE,297_GWAS,TRUE,0.57588015183738,0.850886061385228,1.67229031842546,-0.821404257040232,297_SCZ,FALSE,TRUE,FALSE,125,TRUE,-10.698502145047,-10.8781732636939,-10.5188310264,-0.630925483124006,-0.760696856074988,0.223419076544383,297_SZ108,STAR408,0,0,0.807976,PhastCons,0,0.0906142,0.4186228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,chr2,232877933,232878857,298_GWAS,STAR408,GWAS,65501,30706,54784,32779,34166,11860,654,6587,45942.5,16991.524446029,13316.75,14633.8434089157,TRUE,0.00393734629039369,0.00304853925360378,0.00381505456673557,0.00345348104146369,0.0024573099306693,0.000657398353084382,3.95801506813315e-05,0.000690937724570492,0.00356360528804918,0.000400137245667331,0.000961306539751375,0.00104132370312847,Negative,0.624103075887591,0.215643722581971,0.0103747272781996,0.200069934154801,0.262547864975641,0.25846789118902,76454,0.00421162073500067,0.56,Above,TRUE,0.269756738484812,TRUE,298_GWAS,TRUE,0.269756738484812,0.262547864975641,0.25846789118902,0.00407997378662089,298_SCZ,TRUE,TRUE,TRUE,29,FALSE,-8.88346077220778,-9.13097296663545,-8.63594857778011,-1.13925505890169,-1.37358176956645,0.0847857798837613,298_SZ108,STAR408,0,0,1,PhastCons,0,0.3283468,0.992126,6,1,0,0,1,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,chr2,235886259,235887169,299_GWAS,STAR408,GWAS,10319,17230,33630,23849,48569,53623,562,18407,21257,9927.50666918268,30290.25,25189.3522660535,TRUE,0.000620338519691961,0.00171066466534818,0.00234195674242738,0.00251267610856952,0.00349318182259513,0.00297212117745527,3.40208012726559e-05,0.00193059830508403,0.00179640900900926,0.000856573557001579,0.00210748052660177,0.00152733909023471,Positive,5.63108965783669,1.73740724155913,0.0145266565587348,0.768343479885728,2.03784175896007,2.49713978024227,25957,0.0014299293838094,0.44,Above,TRUE,1.17316296903013,TRUE,299_GWAS,TRUE,1.17316296903013,2.03784175896007,2.49713978024227,-0.459298021282198,299_SCZ,FALSE,TRUE,FALSE,243,TRUE,-9.35775015605112,-9.47714504577521,-9.23835526632703,0.467485171925379,0.563639463070183,0.286499762041586,299_SZ108,STAR408,0,0,0.188,PhastCons,0,0.00296063,0.00592126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,chr2,37365056,37365945,284_GWAS,STAR408,GWAS,383,1282,248,1159,89,84,126,77,768,527.794783351762,94,21.8936824982307,TRUE,2.30823635234218e-05,0.000127374079603141,1.73395744659516e-05,0.00012220982330988,6.4728508139502e-06,4.71114240048668e-06,7.67431929241084e-06,8.18050129272896e-06,7.25014602255986e-05,6.0462127201775e-05,6.75970344989417e-06,1.54208467747224e-06,Negative,0.280424091206352,0.0369866649098873,0.442589828688146,0.0669381647986361,0.206734687400755,0.190975770519128,2546,0.000140304728429098,0.43,Above,FALSE,0.0932354111056576,TRUE,284_GWAS,TRUE,0.0932354111056576,0.206734687400755,0.190975770519128,0.0157589168816269,284_SCZ,TRUE,FALSE,FALSE,NA,FALSE,-14.1669075122424,-14.6215924959893,-13.7122225284956,-3.00770110062626,-3.62633755087998,0.000143734762780846,284_SZ108,STAR408,0,0,0.997,PhastCons,0.00785039,0.0728346,0.174803,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,chr2,57706565,57707464,35_GWAS,STAR408,GWAS,32793,11051,22509,12006,23867,31844,64298,3568,19589.75,10218.7955381248,30894.25,25250.8661287093,TRUE,0.00197125788902889,0.0010972239499407,0.00156752538646012,0.00126497702455322,0.00171660003585959,0.00176501564404116,0.00388544138726555,0.000374310373253201,0.00147524606249573,0.000383691278499581,0.00193534186010487,0.00145104174926469,Positive,0.870814542030951,1.60861931981758,2.47871034231853,0.2959029025728,1.31351177668496,0.944507776853536,9745,0.000536870782595207,0.39,Below,TRUE,1.31187732630229,TRUE,35_GWAS,TRUE,1.31187732630229,1.31351177668496,0.944507776853536,0.369003999831428,35_EPIL,TRUE,TRUE,TRUE,190,TRUE,-9.42157175548149,-9.53758903463764,-9.30555447632534,0.408375898334222,0.492372348667021,0.311228071570562,35_Epilepsy,STAR408,0,0,1,PhastCons,0.828886,1,1,7,2,0,0,3,0,0,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,chr2,57867273,57868196,37_GWAS,STAR408,GWAS,32340,6036,5591,10569,264,311,82,164,13634,12671.8600844548,205.25,102.513007304764,TRUE,0.00194402791330986,0.000599343194516104,0.00038940923860884,0.00111358433826331,1.90589496188534e-05,1.72926638700217e-05,5.01550001000079e-06,1.73049065807728e-05,0.00101159117117453,0.000692074089407312,1.46680050199122e-05,6.48827998158892e-06,Negative,0.00980384565898751,0.028852690792599,0.0128797663556176,0.0155398257555963,0.0167690321407001,0.00838979470994051,6961,0.000383510608293436,0.4,Below,FALSE,0.0144999338051573,TRUE,37_GWAS,TRUE,0.0144999338051573,0.0167690321407001,0.00838979470994051,0.0083792374307596,37_EPIL,TRUE,FALSE,FALSE,NA,FALSE,-10.0391799747992,-10.1774828395472,-9.9008771100511,-6.01778783473388,-7.25555142224084,2.00014381488465e-13,37_Epilepsy,STAR408,0,0,1,PhastCons,0.0314961,0.377953,0.826772,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,chr20,49514036,49514953,403_GWAS,STAR408,GWAS,77019,60716,79305,55084,22392,34159,1321,10867,68031,11958.5569642272,17184.75,14222.2026511367,TRUE,0.00462969697545299,0.00602788152086041,0.00552261964898295,0.00580338630777996,0.00161051720307541,0.00189332499294853,7.98854338942294e-05,0.00113981651345357,0.00549589611326908,0.000613344326167296,0.00118088603584293,0.000797086619847544,Negative,0.34786665555316,0.314094593000275,0.0144651341160062,0.196405417975629,0.218207950161268,0.150545799962,132516,0.00729986717598697,0.53,Above,TRUE,0.214866877303566,TRUE,403_GWAS,TRUE,0.214866877303566,0.218207950161268,0.150545799962,0.0676621501992673,403_SCZ,TRUE,TRUE,TRUE,23,FALSE,-8.08758533912109,-8.29312609830168,-7.88204457994049,-1.6383292047328,-1.97530755785169,0.0241166280385327,403_SZ108,STAR408,0,0,1,PhastCons,0.023622,0.968504,1,21,1,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,chr21,40644521,40645436,233_FBDHS,STAR408,FBDHS,25170,2152,4506,1260,166,135,14,104,8272,11348.2407447146,104.75,65.5813743883632,TRUE,0.00151303690689596,0.000213746214641904,0.000313853261518248,0.000132850506201516,1.20107342881076e-05,7.53782784077868e-06,9.06415664457973e-07,1.10122132786736e-05,0.000543371722314408,0.000650668870784258,7.86679776800446e-06,5.02065695760331e-06,Negative,0.0079381634601022,0.0352653161760411,0.00288802372189232,0.0828917675478748,0.0322458177264776,0.0366372839647797,1414,7.7947071349499e-05,0.4,Below,FALSE,0.0144777459793032,TRUE,233_FBDHS,TRUE,0.0144777459793032,0.0322458177264776,0.0366372839647797,-0.00439146623830204,233_FBDHS,FALSE,FALSE,FALSE,NA,FALSE,-10.9793626515586,-11.1769071873498,-10.7818181157675,-5.97642942108756,-7.20568623835696,2.88761244526642e-13,233_NCASD,STAR408,0,0,0.897,PhastCons,0.00944882,0.04205672,0.126427699999999,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,chr21,40647507,40648422,234_FBDHS,STAR408,FBDHS,19279,8480,9395,5987,11056,17527,57776,18791,10785.25,5842.77230858777,26287.5,21263.9608806387,TRUE,0.00115892700190514,0.000841979399153732,0.000654307797920003,0.000630855536189279,0.000795225682776082,0.000971492988185064,0.00349133185635922,0.00197087154221747,0.000821517433792037,0.000243977410297671,0.00180723051738446,0.00123633688881416,Positive,0.686174091611315,1.15382037750746,5.33591662434394,3.12412498449746,2.57500901949005,2.12223260478527,12473,0.0006871461258047,0.37,Below,TRUE,2.19986873442536,TRUE,234_FBDHS,TRUE,2.19986873442536,2.57500901949005,2.12223260478527,0.452776414704772,234_FBDHS,TRUE,TRUE,TRUE,261,TRUE,-10.2135455926611,-10.3689317606128,-10.0581594247095,1.10154184578793,1.32811154619543,0.0920706298249304,234_NCASD,STAR408,0,0,1,PhastCons,0,0.00619842200000001,0.03312281,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,chr21,40652006,40652934,235_FBDHS,STAR408,FBDHS,4695,1272,1849,1327,46,13097,53,2157,2285.75,1627.07577676436,3838.25,6251.9418516703,TRUE,0.000282278070588513,0.000126381296441776,0.000128828163702853,0.000139909177030622,3.38026653617399e-06,0.000725959331312641,3.2630963920487e-06,0.000226327202432168,0.000169349176940941,7.55156493353441e-05,0.000239732474168258,0.000340771864349768,Positive,0.0119749526738885,5.74419911610175,0.0253290608067283,1.61767231596704,1.84979386138735,2.70348681333186,1566,8.63201843142509e-05,0.46,Above,TRUE,1.41561050663897,TRUE,235_FBDHS,TRUE,1.41561050663897,1.84979386138735,2.70348681333186,-0.853692951944514,235_FBDHS,FALSE,TRUE,FALSE,234,TRUE,-13.0240044626915,-13.4018435884996,-12.6461653368833,0.997717432880789,1.20293209696596,0.114501299191926,235_NCASD,STAR408,0,0,0.338,PhastCons,0,0.0106457,0.0186299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,chr21,40654069,40654987,236_FBDHS,STAR408,FBDHS,60874,43703,72563,40764,75007,81746,62828,35150,54476,14968.3048027045,63682.75,20569.9461897692,TRUE,0.00365921583200079,0.00433885952842998,0.0050531280383426,0.00429472710967868,0.0053946177094753,0.00453084420955982,0.00379661265214867,0.00368657437103482,0.00433648262711301,0.000569801172952488,0.00435216223555465,0.000789574401805626,Positive,1.47425512928152,1.04424772912602,0.751339095969936,0.858395487509947,1.03205936047186,0.318668407574277,75439,0.00415570817145315,0.42,Above,TRUE,1.00361574340079,TRUE,236_FBDHS,TRUE,1.00361574340079,1.03205936047186,0.318668407574277,0.713390952897579,236_FBDHS,TRUE,TRUE,TRUE,158,TRUE,-7.93090265073027,-8.06347365575081,-7.79833164570973,0.0868507030028587,0.104714516197774,0.458301171515517,236_NCASD,STAR408,0,0,0.581,PhastCons,0,0.0045748,0.0372846199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,chr21,40656128,40657000,237_FBDHS,STAR408,FBDHS,76143,48223,60999,46072,53865,55218,70574,54876,57859.25,13855.8064934284,58633.25,7981.19829662188,TRUE,0.00457704033366518,0.004787597517367,0.00424784755993191,0.00485394240461734,0.0038740731327138,0.00306052437897028,0.00426468570127476,0.00575540217232163,0.00461660695389536,0.000272711628549577,0.00423867134632012,0.0011287325161802,Negative,0.846414462249567,0.639261000505626,1.00396392316468,1.18571703010872,0.918839104007148,0.232292421291282,97829,0.0053890897456689,0.39,Below,TRUE,0.918135632651952,TRUE,237_FBDHS,TRUE,0.918135632651952,0.918839104007148,0.232292421291282,0.686546682715866,237_FBDHS,TRUE,TRUE,TRUE,136,TRUE,-7.69571907519256,-7.85298308409891,-7.53845506628621,-0.186453100924036,-0.224803548869288,0.411066052570729,237_NCASD,STAR408,0,0,0.923,PhastCons,0,0.00726772,0.0541444649999995,4,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,chr21,40657163,40658084,238_FBDHS,STAR408,FBDHS,9523,8826,9722,8877,12504,1728,118,110,9237,452.968725925606,3615,5974.64431298355,TRUE,0.000572490703638201,0.000876329696536964,0.000677079046315048,0.000935326561504411,0.000899366660316081,9.58301789463702e-05,7.19089760469992e-06,1.16414826088835e-05,0.000765306501998656,0.00016950416552759,0.000253507304869009,0.00043249941484465,Negative,1.57097164128705,0.109354024318778,0.0106204698606992,0.0124464364511994,0.425848142979431,0.764807458342099,11931,0.000657289367733019,0.4,Below,TRUE,0.331249380747393,TRUE,238_FBDHS,TRUE,0.331249380747393,0.425848142979431,0.764807458342099,-0.338959315362668,238_FBDHS,FALSE,TRUE,FALSE,58,TRUE,-10.4612555924525,-10.6241627313228,-10.2983484535821,-1.48442946769298,-1.78975308391083,0.036746807227364,238_NCASD,STAR408,0,0,1,PhastCons,0,0.212598,0.984252,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,chr22,41191088,41191992,404_GWAS,STAR408,GWAS,10782,1303,2371,1988,76,45,19,29,4111,4469.22193079138,42.25,24.91819950692,TRUE,0.000648169598627753,0.000129458924242008,0.000165178596920631,0.000209547705658062,5.53788347415739e-06,2.54955941673397e-06,1.2085542192773e-06,3.1463466510496e-06,0.000288088706362113,0.000242278930535862,3.11058594030456e-06,1.80974469416957e-06,Negative,0.00854388031447588,0.0196939641794634,0.0073166514415788,0.0150149420208102,0.0126423594890821,0.00578834963039816,1002,5.52515283134611e-05,0.46,Above,FALSE,0.0107973199629517,TRUE,404_GWAS,TRUE,0.0107973199629517,0.0126423594890821,0.00578834963039816,0.00685400985868392,404_SCZ,TRUE,FALSE,FALSE,NA,FALSE,-12.2202464839028,-12.5355714064612,-11.9049215613445,-6.07413571935836,-7.32348917372946,1.20802547316301e-13,404_SZ108,STAR408,0,0.0153386,0.605874,PhastCons,0.0613543,0.222409,0.360457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,chr3,168143186,168144057,116_GWAS,STAR408,GWAS,1548,4423,14904,4702,47728,100273,30005,34737,6394.25,5849.54473299703,53185.75,32273.3104114943,TRUE,9.31108882754697e-05,0.000439207270587915,0.00103793717837353,0.000495476550884799,0.00343269662776699,0.00555770697725178,0.00181319389518173,0.00364325966547203,0.000516432972030427,0.000390542871901283,0.00361171429141813,0.00153347161516168,Positive,36.8667584569843,12.6539503087286,1.74692065469998,7.35304154952655,14.6551677424848,15.4628967004116,7210,0.000397227089400168,0.47,Above,TRUE,6.99357803824605,TRUE,116_GWAS,TRUE,6.99357803824605,14.6551677424848,15.4628967004116,-0.807728957926775,116_EPIL,FALSE,TRUE,FALSE,305,FALSE,-11.38409054203,-11.6442248356078,-11.1239562484521,3.27099002874226,3.94378083889792,4.01034815783988e-05,116_Epilepsy,STAR408,0,0.0130709,0.379055,PhastCons,0.0588189,0.130709,0.1911615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
